timestamp,cpu_pct,memory_pct,active_connections,lock_wait_count,disk_io_mbps,cache_hit_ratio
2026-01-11 16:35:30,33.35,49.86,37,2.35,126.31,0.9713
2026-01-11 16:36:00,27.4,52.08,41,2.05,136.89,0.9465
2026-01-11 16:36:30,32.86,47.07,45,0.97,85.39,0.9444
2026-01-11 16:37:00,29.87,47.43,38,1.85,91.28,0.9672
2026-01-11 16:37:30,32.78,51.55,39,1.98,94.09,0.9555
2026-01-11 16:38:00,29.6,50.43,40,1.84,121.27,0.9631
2026-01-11 16:38:30,32.52,48.3,43,1.03,104.53,0.962
2026-01-11 16:39:00,31.37,48.43,44,0.09,124.17,0.9337
2026-01-11 16:39:30,31.68,51.02,40,1.09,117.87,0.947
2026-01-11 16:40:00,27.79,47.23,33,1.74,151.13,0.9584
2026-01-11 16:40:30,30.16,46.51,34,0.84,94.75,0.9482
2026-01-11 16:41:00,31.24,47.21,43,2.04,109.1,0.935
2026-01-11 16:41:30,32.61,50.59,32,0.72,134.6,0.9472
2026-01-11 16:42:00,29.8,47.31,34,1.14,108.34,0.9429
2026-01-11 16:42:30,24.19,49.65,34,0.72,110.56,0.954
2026-01-11 16:43:00,34.64,43.92,37,1.15,94.58,0.963
2026-01-11 16:43:30,32.34,48.87,33,1.84,82.29,0.9646
2026-01-11 16:44:00,28.92,48.32,44,2.03,114.91,0.9581
2026-01-11 16:44:30,30.72,50.91,40,1.74,94.98,0.9566
2026-01-11 16:45:00,31.13,47.43,37,2.13,117.84,0.9537
2026-01-11 16:45:30,30.37,48.19,38,1.38,126.69,0.9506
2026-01-11 16:46:00,34.62,48.06,42,2.51,144.13,0.9673
2026-01-11 16:46:30,38.0,47.09,32,1.48,119.47,0.9544
2026-01-11 16:47:00,31.91,50.92,36,1.12,117.76,0.9584
2026-01-11 16:47:30,30.2,48.13,40,1.06,88.65,0.9416
2026-01-11 16:48:00,27.81,46.58,39,1.23,119.07,0.9565
2026-01-11 16:48:30,31.34,49.36,41,1.04,117.64,0.9587
2026-01-11 16:49:00,34.48,44.91,40,1.65,99.06,0.9499
2026-01-11 16:49:30,29.21,48.23,40,1.14,133.41,0.9448
2026-01-11 16:50:00,25.63,46.83,36,1.51,114.89,0.9435
2026-01-11 16:50:30,31.09,48.18,43,1.14,116.03,0.957
2026-01-11 16:51:00,35.49,49.92,31,2.42,112.65,0.9693
2026-01-11 16:51:30,32.47,49.05,38,0.48,93.53,0.9588
2026-01-11 16:52:00,36.52,46.96,40,1.9,118.34,0.95
2026-01-11 16:52:30,32.17,45.18,47,2.55,112.44,0.9538
2026-01-11 16:53:00,32.29,52.09,38,1.03,118.03,0.9576
2026-01-11 16:53:30,31.82,49.71,33,1.02,80.59,0.9519
2026-01-11 16:54:00,29.95,47.79,41,2.24,90.33,0.9667
2026-01-11 16:54:30,29.43,48.42,34,0.99,128.05,0.9472
2026-01-11 16:55:00,35.38,50.01,39,0.99,142.16,0.9555
2026-01-11 16:55:30,28.6,48.31,35,1.33,112.44,0.9526
2026-01-11 16:56:00,28.04,46.38,37,0.23,136.69,0.9526
2026-01-11 16:56:30,33.63,48.36,43,0.98,138.46,0.9555
2026-01-11 16:57:00,26.74,47.36,37,1.12,125.72,0.9439
2026-01-11 16:57:30,28.08,46.98,37,1.64,90.73,0.9628
2026-01-11 16:58:00,33.28,48.81,32,1.53,98.46,0.9586
2026-01-11 16:58:30,29.09,47.56,30,1.57,105.01,0.9632
2026-01-11 16:59:00,35.85,47.63,30,1.6,128.76,0.9459
2026-01-11 16:59:30,28.51,48.09,44,1.02,117.05,0.9538
2026-01-11 17:00:00,34.88,49.56,40,1.29,94.86,0.9611
2026-01-11 17:00:30,33.04,47.54,35,1.64,81.39,0.9513
2026-01-11 17:01:00,31.26,48.49,39,0.39,108.75,0.9407
2026-01-11 17:01:30,33.31,48.14,31,0.74,117.32,0.9552
2026-01-11 17:02:00,32.69,48.15,27,2.06,115.87,0.9645
2026-01-11 17:02:30,26.27,54.14,40,2.6,109.01,0.959
2026-01-11 17:03:00,32.25,46.08,38,1.49,109.54,0.9537
2026-01-11 17:03:30,30.8,51.86,34,1.25,118.04,0.9595
2026-01-11 17:04:00,32.05,48.52,31,0.76,112.29,0.9498
2026-01-11 17:04:30,31.77,48.81,43,1.18,118.09,0.9436
2026-01-11 17:05:00,32.6,50.24,41,1.16,120.92,0.9705
2026-01-11 17:05:30,29.53,49.18,38,1.12,104.12,0.9502
2026-01-11 17:06:00,31.63,47.34,31,2.32,115.69,0.9452
2026-01-11 17:06:30,27.32,44.02,31,0.74,107.29,0.9533
2026-01-11 17:07:00,26.77,50.27,29,1.75,93.35,0.9648
2026-01-11 17:07:30,28.66,47.17,42,0.78,125.06,0.9524
2026-01-11 17:08:00,28.32,48.85,38,0.81,106.94,0.9585
2026-01-11 17:08:30,27.51,50.17,40,1.51,111.8,0.9568
2026-01-11 17:09:00,28.95,48.87,44,0.0,92.31,0.9478
2026-01-11 17:09:30,27.86,46.3,36,1.97,101.9,0.9717
2026-01-11 17:10:00,36.33,50.24,34,0.68,110.23,0.9626
2026-01-11 17:10:30,32.13,51.86,47,1.9,108.18,0.9495
2026-01-11 17:11:00,28.18,50.79,33,1.12,99.76,0.959
2026-01-11 17:11:30,28.7,51.51,29,2.07,94.08,0.9427
2026-01-11 17:12:00,31.8,49.81,37,1.47,113.57,0.9552
2026-01-11 17:12:30,28.25,46.41,38,1.61,119.96,0.9491
2026-01-11 17:13:00,33.93,52.28,35,0.6,89.56,0.9501
2026-01-11 17:13:30,24.61,48.75,38,1.52,85.55,0.9361
2026-01-11 17:14:00,32.68,52.87,43,1.34,93.67,0.9501
2026-01-11 17:14:30,32.13,47.37,34,1.32,124.4,0.969
2026-01-11 17:15:00,34.94,45.93,34,1.55,98.38,0.9499
2026-01-11 17:15:30,35.23,53.25,31,0.93,89.99,0.9528
2026-01-11 17:16:00,35.71,47.12,36,2.57,112.66,0.9655
2026-01-11 17:16:30,28.93,47.98,39,1.88,84.37,0.9587
2026-01-11 17:17:00,29.38,45.2,33,1.55,108.7,0.9657
2026-01-11 17:17:30,32.15,46.63,32,1.86,116.75,0.9647
2026-01-11 17:18:00,29.58,51.7,35,2.71,108.81,0.9598
2026-01-11 17:18:30,34.77,46.71,36,0.91,108.31,0.9414
2026-01-11 17:19:00,34.63,50.1,34,1.61,113.55,0.9633
2026-01-11 17:19:30,27.71,49.59,31,1.86,113.41,0.9513
2026-01-11 17:20:00,34.78,51.25,32,0.83,92.61,0.9577
2026-01-11 17:20:30,28.72,48.81,41,2.22,83.67,0.9322
2026-01-11 17:21:00,29.56,45.99,32,1.25,118.13,0.9568
2026-01-11 17:21:30,28.61,48.85,35,1.18,91.03,0.9521
2026-01-11 17:22:00,32.05,49.54,30,1.17,91.7,0.9645
2026-01-11 17:22:30,30.54,46.63,33,0.19,99.49,0.96
2026-01-11 17:23:00,31.64,47.18,35,1.58,119.92,0.9536
2026-01-11 17:23:30,32.53,46.36,37,1.46,78.9,0.955
2026-01-11 17:24:00,34.14,46.06,36,1.7,119.88,0.9589
2026-01-11 17:24:30,28.95,50.06,35,0.71,103.19,0.9385
2026-01-11 17:25:00,30.63,48.11,29,2.51,88.55,0.9595
2026-01-11 17:25:30,29.98,47.17,33,0.97,111.0,0.9716
2026-01-11 17:26:00,35.76,49.55,31,1.56,107.33,0.9603
2026-01-11 17:26:30,26.1,44.99,41,1.28,99.55,0.9581
2026-01-11 17:27:00,25.79,51.36,28,0.5,124.51,0.9844
2026-01-11 17:27:30,26.86,49.16,50,0.48,106.81,0.9668
2026-01-11 17:28:00,28.55,50.9,38,0.79,85.84,0.9497
2026-01-11 17:28:30,28.74,48.36,44,1.06,106.86,0.9743
2026-01-11 17:29:00,33.05,48.33,33,0.52,101.27,0.9794
2026-01-11 17:29:30,28.0,50.36,31,1.74,120.37,0.9509
2026-01-11 17:30:00,28.14,49.48,38,1.76,105.21,0.9456
2026-01-11 17:30:30,29.78,46.03,37,0.78,92.77,0.9545
2026-01-11 17:31:00,34.11,45.77,31,1.07,111.16,0.9471
2026-01-11 17:31:30,26.31,46.61,36,0.51,120.32,0.9636
2026-01-11 17:32:00,31.99,49.02,35,0.91,97.68,0.9515
2026-01-11 17:32:30,25.59,51.05,28,1.07,99.57,0.9595
2026-01-11 17:33:00,28.62,46.71,39,2.95,136.21,0.9572
2026-01-11 17:33:30,24.91,44.68,39,1.34,106.77,0.9594
2026-01-11 17:34:00,27.84,48.11,37,2.12,129.17,0.9637
2026-01-11 17:34:30,28.52,48.54,41,2.25,123.89,0.9512
2026-01-11 17:35:00,33.42,46.95,40,1.96,116.57,0.9508
2026-01-11 17:35:30,26.72,47.5,37,0.91,77.45,0.971
2026-01-11 17:36:00,26.04,48.52,36,0.92,101.36,0.9722
2026-01-11 17:36:30,24.68,50.29,34,0.91,109.73,0.9522
2026-01-11 17:37:00,30.24,49.65,39,1.1,115.75,0.9766
2026-01-11 17:37:30,26.22,46.45,27,2.19,104.16,0.9546
2026-01-11 17:38:00,31.52,49.89,35,2.0,101.97,0.9446
2026-01-11 17:38:30,34.26,47.67,26,0.0,81.15,0.95
2026-01-11 17:39:00,29.76,48.62,26,1.13,93.55,0.9605
2026-01-11 17:39:30,32.2,51.19,41,0.62,106.02,0.9538
2026-01-11 17:40:00,29.19,47.84,42,1.65,104.15,0.958
2026-01-11 17:40:30,26.03,49.29,33,0.9,83.88,0.9757
2026-01-11 17:41:00,28.19,49.76,36,1.92,79.12,0.9697
2026-01-11 17:41:30,34.21,46.06,38,0.82,98.28,0.9465
2026-01-11 17:42:00,31.24,47.34,34,0.78,116.67,0.9541
2026-01-11 17:42:30,29.95,46.86,25,0.83,99.54,0.9549
2026-01-11 17:43:00,34.08,51.04,37,2.28,95.72,0.9635
2026-01-11 17:43:30,30.64,48.81,29,1.34,96.79,0.9458
2026-01-11 17:44:00,31.1,44.5,40,1.33,85.84,0.9535
2026-01-11 17:44:30,29.48,50.09,41,1.2,101.75,0.9756
2026-01-11 17:45:00,24.74,45.01,41,1.18,112.99,0.971
2026-01-11 17:45:30,23.8,50.52,38,0.55,94.99,0.9572
2026-01-11 17:46:00,31.45,45.83,38,1.34,90.06,0.9515
2026-01-11 17:46:30,30.96,46.67,32,1.11,78.11,0.9515
2026-01-11 17:47:00,28.74,47.91,37,0.83,116.5,0.953
2026-01-11 17:47:30,29.22,44.65,28,1.75,88.21,0.9465
2026-01-11 17:48:00,29.6,49.21,33,0.31,81.55,0.9702
2026-01-11 17:48:30,31.32,44.62,32,2.19,102.34,0.9496
2026-01-11 17:49:00,25.06,46.97,37,2.32,121.82,0.9615
2026-01-11 17:49:30,29.07,45.63,32,0.4,115.21,0.9588
2026-01-11 17:50:00,29.0,44.99,35,1.15,108.79,0.9566
2026-01-11 17:50:30,32.38,43.29,35,1.72,105.24,0.9567
2026-01-11 17:51:00,33.41,45.44,27,1.28,113.68,0.9599
2026-01-11 17:51:30,33.04,51.13,31,1.6,112.47,0.9632
2026-01-11 17:52:00,27.76,46.84,33,1.79,77.72,0.9625
2026-01-11 17:52:30,26.5,49.01,31,1.61,118.29,0.9301
2026-01-11 17:53:00,26.84,47.76,31,0.44,103.27,0.9432
2026-01-11 17:53:30,33.02,46.78,31,1.83,82.8,0.9447
2026-01-11 17:54:00,28.92,48.6,29,0.34,100.01,0.9557
2026-01-11 17:54:30,27.95,47.75,38,1.25,106.62,0.9604
2026-01-11 17:55:00,29.78,46.9,34,1.8,90.82,0.9428
2026-01-11 17:55:30,31.08,46.31,36,0.5,90.91,0.9597
2026-01-11 17:56:00,27.97,48.51,37,1.16,98.04,0.9537
2026-01-11 17:56:30,28.08,49.35,35,1.0,122.01,0.9727
2026-01-11 17:57:00,29.01,45.44,30,1.15,104.96,0.9728
2026-01-11 17:57:30,33.56,48.24,19,0.64,80.79,0.9695
2026-01-11 17:58:00,25.71,43.98,42,1.03,103.08,0.9602
2026-01-11 17:58:30,31.06,44.37,26,1.98,84.88,0.9555
2026-01-11 17:59:00,34.25,50.88,35,0.96,105.98,0.9467
2026-01-11 17:59:30,31.05,48.97,27,2.74,111.07,0.9506
2026-01-11 18:00:00,33.57,47.72,32,0.95,114.61,0.9723
2026-01-11 18:00:30,28.48,47.93,29,1.11,110.97,0.9672
2026-01-11 18:01:00,28.5,47.22,33,0.96,112.84,0.9603
2026-01-11 18:01:30,30.42,45.52,38,0.92,94.91,0.9486
2026-01-11 18:02:00,27.12,47.29,31,0.97,121.78,0.9656
2026-01-11 18:02:30,30.72,49.93,31,1.38,100.69,0.9383
2026-01-11 18:03:00,31.09,46.86,33,0.93,99.56,0.9825
2026-01-11 18:03:30,21.41,49.4,43,0.31,90.47,0.9631
2026-01-11 18:04:00,27.6,46.31,36,0.04,111.68,0.9655
2026-01-11 18:04:30,32.16,48.58,37,1.26,73.87,0.9527
2026-01-11 18:05:00,28.13,47.02,29,1.0,110.05,0.96
2026-01-11 18:05:30,26.17,48.78,33,0.5,102.05,0.963
2026-01-11 18:06:00,26.14,47.77,27,0.91,104.76,0.9717
2026-01-11 18:06:30,30.23,45.9,35,1.18,115.66,0.96
2026-01-11 18:07:00,25.3,47.48,32,0.31,104.71,0.9812
2026-01-11 18:07:30,27.08,41.77,30,2.42,83.89,0.9696
2026-01-11 18:08:00,26.45,48.07,32,0.77,85.27,0.9687
2026-01-11 18:08:30,32.66,48.14,28,1.2,96.52,0.9621
2026-01-11 18:09:00,28.35,46.37,30,1.17,121.72,0.9755
2026-01-11 18:09:30,30.09,47.95,28,1.1,100.12,0.9673
2026-01-11 18:10:00,27.94,46.04,32,1.74,109.7,0.9609
2026-01-11 18:10:30,28.68,46.17,31,1.0,87.63,0.951
2026-01-11 18:11:00,28.06,48.33,33,1.18,104.78,0.9464
2026-01-11 18:11:30,22.5,44.59,35,2.11,94.69,0.9632
2026-01-11 18:12:00,24.05,44.51,32,1.98,99.99,0.9422
2026-01-11 18:12:30,27.09,44.77,34,0.77,115.22,0.948
2026-01-11 18:13:00,25.72,50.65,25,1.83,85.52,0.9475
2026-01-11 18:13:30,31.14,47.43,27,0.95,75.03,0.9428
2026-01-11 18:14:00,29.3,45.71,39,0.83,81.44,0.9555
2026-01-11 18:14:30,26.72,46.4,27,1.3,94.75,0.9688
2026-01-11 18:15:00,34.61,45.96,31,2.44,72.93,0.9729
2026-01-11 18:15:30,30.46,43.79,29,2.18,105.02,0.9515
2026-01-11 18:16:00,25.23,43.8,33,1.8,107.18,0.957
2026-01-11 18:16:30,29.4,46.74,35,0.42,79.08,0.9506
2026-01-11 18:17:00,23.9,50.42,30,1.18,111.58,0.9508
2026-01-11 18:17:30,23.65,45.54,29,1.34,83.79,0.9562
2026-01-11 18:18:00,28.43,46.71,40,1.4,100.57,0.9693
2026-01-11 18:18:30,29.66,42.44,38,0.69,98.96,0.9477
2026-01-11 18:19:00,29.09,45.28,32,1.64,79.94,0.9483
2026-01-11 18:19:30,23.8,50.3,30,1.09,83.68,0.9511
2026-01-11 18:20:00,22.13,48.28,27,1.2,102.91,0.9805
2026-01-11 18:20:30,24.11,47.35,29,0.19,135.71,0.9474
2026-01-11 18:21:00,28.32,47.08,33,3.12,101.55,0.9555
2026-01-11 18:21:30,29.23,47.27,37,1.74,98.05,0.9639
2026-01-11 18:22:00,32.38,47.13,36,1.06,103.95,0.946
2026-01-11 18:22:30,25.19,50.21,32,1.16,117.18,0.9645
2026-01-11 18:23:00,27.73,46.28,34,1.52,102.23,0.9794
2026-01-11 18:23:30,25.78,47.93,30,0.94,91.9,0.9612
2026-01-11 18:24:00,25.82,45.59,21,1.74,102.39,0.9662
2026-01-11 18:24:30,24.96,47.67,33,1.31,90.84,0.9492
2026-01-11 18:25:00,29.23,46.67,30,0.73,93.62,0.9705
2026-01-11 18:25:30,30.49,47.42,33,0.46,126.26,0.9796
2026-01-11 18:26:00,24.81,46.48,33,1.43,88.52,0.9598
2026-01-11 18:26:30,29.46,44.95,30,1.66,114.97,0.9649
2026-01-11 18:27:00,30.0,46.63,30,1.29,84.82,0.956
2026-01-11 18:27:30,28.18,50.05,41,2.17,79.86,0.9724
2026-01-11 18:28:00,28.61,45.91,30,0.53,96.74,0.9663
2026-01-11 18:28:30,24.47,45.39,30,2.0,63.53,0.9639
2026-01-11 18:29:00,28.86,48.09,20,0.81,88.74,0.9427
2026-01-11 18:29:30,33.54,48.35,36,1.58,72.77,0.9421
2026-01-11 18:30:00,31.13,44.69,33,0.67,83.54,0.9572
2026-01-11 18:30:30,24.22,42.28,31,2.43,106.96,0.9462
2026-01-11 18:31:00,25.81,46.58,31,0.74,114.79,0.9518
2026-01-11 18:31:30,28.11,50.37,30,2.26,102.74,0.953
2026-01-11 18:32:00,26.9,45.72,23,0.0,82.52,0.9368
2026-01-11 18:32:30,24.65,49.28,29,2.01,87.79,0.9671
2026-01-11 18:33:00,27.27,46.05,38,2.29,89.81,0.9472
2026-01-11 18:33:30,27.57,47.59,34,1.25,82.93,0.9788
2026-01-11 18:34:00,25.01,46.55,37,0.67,95.83,0.9644
2026-01-11 18:34:30,28.29,47.85,29,1.33,85.02,0.9415
2026-01-11 18:35:00,25.58,46.93,33,1.81,119.53,0.9434
2026-01-11 18:35:30,24.56,45.96,32,1.15,106.52,0.962
2026-01-11 18:36:00,29.71,43.95,31,1.28,98.94,0.9582
2026-01-11 18:36:30,32.48,46.91,25,0.62,87.57,0.947
2026-01-11 18:37:00,32.79,49.83,28,1.4,90.8,0.9562
2026-01-11 18:37:30,25.56,47.99,30,0.99,89.47,0.9692
2026-01-11 18:38:00,24.92,45.62,27,1.55,120.06,0.9517
2026-01-11 18:38:30,31.87,49.15,25,1.29,78.87,0.9551
2026-01-11 18:39:00,23.17,45.94,29,0.7,101.5,0.97
2026-01-11 18:39:30,29.03,44.23,37,1.27,82.91,0.9567
2026-01-11 18:40:00,31.25,46.74,28,1.11,74.4,0.9503
2026-01-11 18:40:30,29.28,46.45,28,1.16,106.32,0.985
2026-01-11 18:41:00,18.59,46.62,29,1.8,92.79,0.9537
2026-01-11 18:41:30,26.5,49.58,21,1.3,100.93,0.9749
2026-01-11 18:42:00,23.54,45.57,33,0.97,70.36,0.9678
2026-01-11 18:42:30,27.44,45.04,25,1.33,75.71,0.9626
2026-01-11 18:43:00,36.24,44.29,39,1.79,86.08,0.9554
2026-01-11 18:43:30,25.81,47.41,30,0.98,84.26,0.9514
2026-01-11 18:44:00,29.8,44.75,27,1.55,88.35,0.9516
2026-01-11 18:44:30,26.08,50.38,25,1.77,85.38,0.9626
2026-01-11 18:45:00,25.61,48.44,23,0.75,84.75,0.9617
2026-01-11 18:45:30,27.3,43.19,25,2.02,94.69,0.9383
2026-01-11 18:46:00,29.02,46.76,32,1.43,79.59,0.963
2026-01-11 18:46:30,29.89,46.03,36,0.3,104.16,0.9478
2026-01-11 18:47:00,20.48,44.02,21,1.87,82.42,0.9633
2026-01-11 18:47:30,25.38,49.94,27,1.3,82.04,0.9659
2026-01-11 18:48:00,26.56,47.72,22,1.38,95.17,0.9423
2026-01-11 18:48:30,20.92,49.28,32,1.41,117.4,0.9673
2026-01-11 18:49:00,31.1,44.33,30,2.47,103.6,0.9286
2026-01-11 18:49:30,27.74,45.4,25,1.75,86.75,0.9618
2026-01-11 18:50:00,24.83,47.15,33,1.32,88.52,0.9622
2026-01-11 18:50:30,33.1,48.41,28,0.62,67.38,0.9426
2026-01-11 18:51:00,21.93,43.31,32,1.65,86.3,0.9598
2026-01-11 18:51:30,29.21,47.71,32,1.68,102.69,0.9503
2026-01-11 18:52:00,27.85,50.26,28,1.51,122.52,0.9539
2026-01-11 18:52:30,23.07,46.48,27,1.18,75.2,0.9475
2026-01-11 18:53:00,26.44,45.57,38,0.8,87.54,0.964
2026-01-11 18:53:30,34.97,46.08,34,0.94,73.88,0.9512
2026-01-11 18:54:00,26.0,49.95,34,1.53,86.78,0.9533
2026-01-11 18:54:30,24.17,48.01,35,1.62,73.51,0.9507
2026-01-11 18:55:00,33.06,47.93,35,1.08,106.2,0.9552
2026-01-11 18:55:30,28.79,46.26,29,1.16,60.0,0.9471
2026-01-11 18:56:00,30.3,47.69,32,0.48,85.26,0.9705
2026-01-11 18:56:30,22.53,45.02,22,1.45,82.69,0.9717
2026-01-11 18:57:00,27.25,47.22,32,1.89,102.61,0.9707
2026-01-11 18:57:30,24.95,45.03,22,1.4,86.72,0.9581
2026-01-11 18:58:00,26.81,47.37,26,1.31,74.44,0.9714
2026-01-11 18:58:30,20.08,44.23,33,1.44,101.93,0.9462
2026-01-11 18:59:00,17.7,49.12,29,1.44,79.37,0.959
2026-01-11 18:59:30,21.88,45.8,33,0.07,125.3,0.9456
2026-01-11 19:00:00,24.81,45.67,40,1.02,101.55,0.9478
2026-01-11 19:00:30,25.04,46.46,20,0.53,84.19,0.9642
2026-01-11 19:01:00,26.51,47.72,25,1.77,102.45,0.9558
2026-01-11 19:01:30,25.15,45.34,24,0.87,90.87,0.9616
2026-01-11 19:02:00,29.14,46.72,22,1.06,102.53,0.9781
2026-01-11 19:02:30,26.42,46.22,28,1.25,80.33,0.969
2026-01-11 19:03:00,27.3,50.87,29,1.54,85.47,0.9624
2026-01-11 19:03:30,28.31,49.97,27,0.92,92.46,0.9422
2026-01-11 19:04:00,29.07,46.17,31,0.89,90.31,0.9658
2026-01-11 19:04:30,27.92,44.28,33,1.23,87.89,0.9553
2026-01-11 19:05:00,28.23,44.13,23,1.67,95.98,0.9644
2026-01-11 19:05:30,25.74,47.36,25,1.35,75.45,0.9699
2026-01-11 19:06:00,29.28,45.62,26,1.42,76.94,0.9532
2026-01-11 19:06:30,29.91,45.7,30,0.46,99.33,0.9749
2026-01-11 19:07:00,27.21,48.73,25,2.22,90.29,0.9501
2026-01-11 19:07:30,21.47,47.59,34,0.25,99.54,0.9573
2026-01-11 19:08:00,29.58,44.71,32,2.08,83.2,0.9508
2026-01-11 19:08:30,32.14,46.4,28,0.79,109.2,0.9575
2026-01-11 19:09:00,25.79,45.16,29,1.29,109.78,0.948
2026-01-11 19:09:30,25.09,49.74,29,1.44,86.41,0.9568
2026-01-11 19:10:00,28.84,45.55,32,1.64,68.34,0.9605
2026-01-11 19:10:30,26.1,47.27,35,0.88,105.23,0.9688
2026-01-11 19:11:00,26.72,46.69,27,0.71,101.81,0.9629
2026-01-11 19:11:30,27.12,48.64,25,0.98,55.11,0.9645
2026-01-11 19:12:00,23.23,46.46,20,1.18,94.18,0.9584
2026-01-11 19:12:30,25.51,44.88,36,0.62,116.7,0.9572
2026-01-11 19:13:00,30.66,46.29,32,0.55,65.13,0.9733
2026-01-11 19:13:30,30.75,44.58,37,0.15,90.45,0.9541
2026-01-11 19:14:00,25.76,48.65,20,1.23,66.76,0.9515
2026-01-11 19:14:30,27.49,46.13,29,0.44,108.42,0.952
2026-01-11 19:15:00,28.97,45.79,33,2.01,88.0,0.9792
2026-01-11 19:15:30,28.1,46.6,22,0.85,95.99,0.957
2026-01-11 19:16:00,27.25,46.71,23,0.85,110.45,0.9549
2026-01-11 19:16:30,22.25,44.34,32,0.85,69.85,0.9564
2026-01-11 19:17:00,27.72,44.49,30,1.27,92.96,0.9509
2026-01-11 19:17:30,22.54,48.28,31,1.27,95.47,0.9672
2026-01-11 19:18:00,24.26,47.93,26,0.99,113.88,0.9665
2026-01-11 19:18:30,23.95,47.02,26,1.1,94.24,0.9433
2026-01-11 19:19:00,24.59,45.3,29,0.4,66.49,0.9616
2026-01-11 19:19:30,29.46,46.53,41,1.01,88.36,0.9526
2026-01-11 19:20:00,30.09,44.5,28,0.0,109.69,0.968
2026-01-11 19:20:30,25.28,45.6,29,2.12,82.77,0.9636
2026-01-11 19:21:00,22.05,47.89,34,0.66,84.77,0.9732
2026-01-11 19:21:30,26.54,42.99,33,0.91,73.21,0.9671
2026-01-11 19:22:00,32.74,46.14,27,0.28,69.44,0.939
2026-01-11 19:22:30,23.17,44.32,24,0.96,88.39,0.9492
2026-01-11 19:23:00,25.41,47.12,33,1.32,109.54,0.9453
2026-01-11 19:23:30,16.86,46.95,35,0.33,85.42,0.9556
2026-01-11 19:24:00,30.82,46.86,27,1.64,91.7,0.9524
2026-01-11 19:24:30,29.16,42.77,26,0.92,125.4,0.9442
2026-01-11 19:25:00,22.52,47.53,23,1.24,84.48,0.9529
2026-01-11 19:25:30,26.05,47.02,23,0.48,84.42,0.9545
2026-01-11 19:26:00,27.35,46.05,29,1.06,79.79,0.9752
2026-01-11 19:26:30,26.48,42.58,30,0.38,94.67,0.9736
2026-01-11 19:27:00,26.11,50.1,20,1.51,84.12,0.9496
2026-01-11 19:27:30,30.24,45.34,27,1.06,127.11,0.9673
2026-01-11 19:28:00,29.11,44.07,23,0.72,82.18,0.9499
2026-01-11 19:28:30,24.67,48.31,28,0.1,110.06,0.9445
2026-01-11 19:29:00,29.18,45.57,40,1.92,98.23,0.96
2026-01-11 19:29:30,30.0,46.04,30,1.17,78.18,0.9639
2026-01-11 19:30:00,23.14,47.25,27,0.8,78.0,0.9776
2026-01-11 19:30:30,22.23,46.37,21,1.29,83.21,0.9613
2026-01-11 19:31:00,24.21,41.54,29,1.21,72.02,0.9611
2026-01-11 19:31:30,26.33,46.49,27,0.72,99.98,0.9638
2026-01-11 19:32:00,19.6,44.79,30,1.92,91.06,0.9477
2026-01-11 19:32:30,20.4,45.85,26,1.25,71.25,0.9628
2026-01-11 19:33:00,25.12,43.79,35,1.5,85.84,0.9471
2026-01-11 19:33:30,26.86,44.3,30,1.27,72.38,0.9602
2026-01-11 19:34:00,28.28,42.5,29,1.9,71.33,0.9432
2026-01-11 19:34:30,33.46,41.0,27,1.66,107.85,0.9636
2026-01-11 19:35:00,29.82,45.16,25,1.13,93.61,0.9652
2026-01-11 19:35:30,22.45,45.81,22,0.98,96.41,0.966
2026-01-11 19:36:00,31.15,44.57,32,2.07,122.03,0.9712
2026-01-11 19:36:30,21.09,43.63,22,1.13,116.15,0.9592
2026-01-11 19:37:00,22.97,48.05,24,1.57,81.83,0.9698
2026-01-11 19:37:30,26.05,45.0,20,1.08,68.1,0.9644
2026-01-11 19:38:00,28.03,46.71,26,1.03,97.98,0.9546
2026-01-11 19:38:30,25.77,42.8,23,1.18,67.01,0.9627
2026-01-11 19:39:00,27.11,44.14,28,0.38,93.74,0.9562
2026-01-11 19:39:30,22.26,44.82,21,1.44,88.86,0.9711
2026-01-11 19:40:00,19.7,47.31,18,1.02,122.73,0.9448
2026-01-11 19:40:30,25.12,43.41,24,0.55,46.89,0.9659
2026-01-11 19:41:00,25.14,43.61,33,1.32,86.74,0.9662
2026-01-11 19:41:30,26.71,45.42,29,1.17,81.01,0.9537
2026-01-11 19:42:00,22.99,43.66,26,1.3,100.09,0.9629
2026-01-11 19:42:30,28.34,43.17,32,1.54,65.39,0.9491
2026-01-11 19:43:00,22.99,46.42,15,1.18,94.79,0.9792
2026-01-11 19:43:30,29.44,44.62,23,1.61,105.36,0.9663
2026-01-11 19:44:00,21.31,45.36,24,0.43,90.5,0.9519
2026-01-11 19:44:30,31.81,43.35,14,1.14,109.16,0.9625
2026-01-11 19:45:00,23.34,43.28,19,0.74,70.72,0.9628
2026-01-11 19:45:30,24.47,45.56,22,0.95,100.52,0.9431
2026-01-11 19:46:00,22.34,44.76,24,1.79,61.28,0.9317
2026-01-11 19:46:30,28.38,42.43,22,1.2,104.85,0.9538
2026-01-11 19:47:00,22.96,42.91,26,1.79,76.24,0.9519
2026-01-11 19:47:30,24.44,46.49,30,0.94,109.49,0.9671
2026-01-11 19:48:00,24.85,45.3,16,0.73,70.07,0.9584
2026-01-11 19:48:30,22.17,42.51,30,0.17,121.81,0.9501
2026-01-11 19:49:00,24.52,42.51,21,1.43,74.21,0.9543
